"count","count.1","day.part","holiday","hour","humidity","is.daylight","is.working.hour","month","season","temp","weather","windspeed","workingday","year","diff"
14,43,"night","0","02",79,"0","0","08","3",27.88,"1",15.0013,"1","2012",-28
6,14,"night","0","03",79,"0","0","08","3",27.88,"1",15.0013,"1","2012",-29
12,6,"night","0","04",83,"0","0","08","3",27.06,"1",16.9979,"1","2012",-8
37,12,"morning","0","05",83,"0","0","08","3",27.06,"1",11.0014,"1","2012",6
163,37,"morning","0","06",83,"1","0","08","3",27.06,"1",15.0013,"1","2012",25
421,163,"morning","0","07",74,"1","0","08","3",28.7,"1",7.0015,"1","2012",126
668,421,"morning","0","08",70,"1","0","08","3",29.52,"1",8.9981,"1","2012",258
396,668,"morning","0","09",66,"1","1","08","3",30.34,"2",7.0015,"1","2012",247
249,396,"morning","0","10",52,"1","1","08","3",32.8,"2",12.998,"1","2012",-272
263,249,"morning","0","11",49,"1","1","08","3",34.44,"2",19.0012,"1","2012",-147
338,263,"midday","0","12",50,"1","1","08","3",35.26,"2",19.9995,"1","2012",14
345,338,"midday","0","13",47,"1","1","08","3",35.26,"2",19.0012,"1","2012",75
331,345,"midday","0","14",44,"1","1","08","3",35.26,"2",16.9979,"1","2012",7
380,331,"midday","0","15",42,"1","1","08","3",36.08,"1",16.9979,"1","2012",-14
492,380,"afternoon","0","16",41,"1","1","08","3",35.26,"2",15.0013,"1","2012",49
741,492,"afternoon","0","17",53,"1","0","08","3",34.44,"2",19.0012,"1","2012",112
671,741,"afternoon","0","18",59,"1","0","08","3",33.62,"2",16.9979,"1","2012",249
469,671,"afternoon","0","19",63,"1","0","08","3",32.8,"2",15.0013,"1","2012",-70
389,469,"night","0","20",66,"1","0","08","3",31.98,"2",15.0013,"1","2012",-202
278,389,"night","0","21",66,"0","0","08","3",31.16,"2",12.998,"1","2012",-80
202,278,"night","0","22",70,"0","0","08","3",31.16,"1",16.9979,"1","2012",-111
196,202,"night","0","23",79,"0","0","08","3",30.34,"1",8.9981,"1","2012",-76
161,196,"night","0","00",79,"0","0","08","3",30.34,"1",11.0014,"0","2012",-6
122,161,"night","0","01",84,"0","0","08","3",29.52,"1",12.998,"0","2012",-35
84,122,"night","0","02",84,"0","0","08","3",29.52,"1",8.9981,"0","2012",-39
30,84,"night","0","03",84,"0","0","08","3",29.52,"1",8.9981,"0","2012",-38
13,30,"night","0","04",79,"0","0","08","3",29.52,"1",12.998,"0","2012",-54
17,13,"morning","0","05",84,"0","0","08","3",28.7,"1",15.0013,"0","2012",-17
49,17,"morning","0","06",84,"1","0","08","3",28.7,"1",15.0013,"0","2012",4
67,49,"morning","0","07",77,"1","0","08","3",29.52,"1",11.0014,"0","2012",32
181,67,"morning","0","08",72,"1","0","08","3",30.34,"1",12.998,"0","2012",18
278,181,"morning","0","09",65,"1","0","08","3",31.98,"1",15.0013,"0","2012",114
396,278,"morning","0","10",57,"1","0","08","3",33.62,"1",12.998,"0","2012",97
470,396,"morning","0","11",47,"1","0","08","3",35.26,"1",16.9979,"0","2012",118
547,470,"midday","0","12",40,"1","0","08","3",35.26,"1",23.9994,"0","2012",74
527,547,"midday","0","13",42,"1","0","08","3",36.08,"1",19.9995,"0","2012",77
472,527,"midday","0","14",40,"1","0","08","3",36.08,"1",26.0027,"0","2012",-20
489,472,"midday","0","15",42,"1","0","08","3",36.08,"1",27.9993,"0","2012",-55
450,489,"afternoon","0","16",39,"1","0","08","3",36.9,"1",19.9995,"0","2012",17
492,450,"afternoon","0","17",37,"1","0","08","3",36.08,"1",19.9995,"0","2012",-39
490,492,"afternoon","0","18",41,"1","0","08","3",35.26,"1",22.0028,"0","2012",42
397,490,"afternoon","0","19",52,"1","0","08","3",33.62,"1",23.9994,"0","2012",-2
312,397,"night","0","20",52,"1","0","08","3",33.62,"1",19.9995,"0","2012",-93
289,312,"night","0","21",59,"0","0","08","3",32.8,"1",16.9979,"0","2012",-85
269,289,"night","0","22",66,"0","0","08","3",31.16,"1",19.0012,"0","2012",-23
222,269,"night","0","23",66,"0","0","08","3",31.16,"1",19.9995,"0","2012",-20
153,222,"night","0","00",70,"0","0","08","3",30.34,"1",19.0012,"0","2012",-47
87,153,"night","0","01",70,"0","0","08","3",30.34,"1",16.9979,"0","2012",-69
73,87,"night","0","02",70,"0","0","08","3",30.34,"1",19.9995,"0","2012",-66
41,73,"night","0","03",74,"0","0","08","3",29.52,"1",16.9979,"0","2012",-14
14,41,"night","0","04",74,"0","0","08","3",29.52,"1",16.9979,"0","2012",-32
19,14,"morning","0","05",74,"0","0","08","3",29.52,"1",16.9979,"0","2012",-27
19,19,"morning","0","06",79,"1","0","08","3",29.52,"1",16.9979,"0","2012",5
68,19,"morning","0","07",74,"1","0","08","3",30.34,"1",19.9995,"0","2012",0
108,68,"morning","0","08",66,"1","0","08","3",31.16,"1",22.0028,"0","2012",49
229,108,"morning","0","09",59,"1","0","08","3",32.8,"1",23.9994,"0","2012",40
364,229,"morning","0","10",59,"1","0","08","3",32.8,"1",27.9993,"0","2012",121
437,364,"morning","0","11",56,"1","0","08","3",33.62,"1",27.9993,"0","2012",135
491,437,"midday","0","12",47,"1","0","08","3",35.26,"1",35.0008,"0","2012",73
523,491,"midday","0","13",44,"1","0","08","3",36.08,"1",31.0009,"0","2012",54
526,523,"midday","0","14",42,"1","0","08","3",36.9,"1",31.0009,"0","2012",32
450,526,"midday","0","15",37,"1","0","08","3",36.9,"1",35.0008,"0","2012",3
421,450,"afternoon","0","16",46,"1","0","08","3",33.62,"1",16.9979,"0","2012",-76
382,421,"afternoon","0","17",46,"1","0","08","3",33.62,"1",16.9979,"0","2012",-29
229,382,"afternoon","0","18",74,"1","0","08","3",28.7,"3",8.9981,"0","2012",-39
185,229,"afternoon","0","19",84,"1","0","08","3",28.7,"1",15.0013,"0","2012",-153
193,185,"night","0","20",84,"1","0","08","3",28.7,"1",7.0015,"0","2012",-44
208,193,"night","0","21",79,"0","0","08","3",29.52,"1",7.0015,"0","2012",8
157,208,"night","0","22",79,"0","0","08","3",29.52,"1",6.0032,"0","2012",15
87,157,"night","0","23",79,"0","0","08","3",29.52,"2",11.0014,"0","2012",-51
33,87,"night","0","00",79,"0","0","08","3",29.52,"2",0,"1","2012",-70
11,33,"night","0","01",79,"0","0","08","3",29.52,"1",6.0032,"1","2012",-54
5,11,"night","0","02",79,"0","0","08","3",29.52,"2",8.9981,"1","2012",-22
5,5,"night","0","03",79,"0","0","08","3",29.52,"3",6.0032,"1","2012",-6
11,5,"night","0","04",74,"0","0","08","3",29.52,"2",8.9981,"1","2012",0
25,11,"morning","0","05",79,"0","0","08","3",28.7,"1",12.998,"1","2012",6
141,25,"morning","0","06",79,"1","0","08","3",28.7,"2",15.0013,"1","2012",14
407,141,"morning","0","07",70,"1","0","08","3",29.52,"3",12.998,"1","2012",116
605,407,"morning","0","08",79,"1","0","08","3",28.7,"2",0,"1","2012",266
276,605,"morning","0","09",79,"1","1","08","3",28.7,"3",11.0014,"1","2012",198
213,276,"morning","0","10",70,"1","1","08","3",30.34,"1",15.0013,"1","2012",-329
260,213,"morning","0","11",66,"1","1","08","3",31.16,"1",8.9981,"1","2012",-63
285,260,"midday","0","12",55,"1","1","08","3",31.98,"2",6.0032,"1","2012",47
289,285,"midday","0","13",49,"1","1","08","3",32.8,"1",15.0013,"1","2012",25
287,289,"midday","0","14",46,"1","1","08","3",33.62,"1",0,"1","2012",4
274,287,"midday","0","15",46,"1","1","08","3",33.62,"1",8.9981,"1","2012",-2
451,274,"afternoon","0","16",41,"1","1","08","3",34.44,"1",7.0015,"1","2012",-13
858,451,"afternoon","0","17",41,"1","0","08","3",33.62,"1",0,"1","2012",177
843,858,"afternoon","0","18",41,"1","0","08","3",33.62,"1",8.9981,"1","2012",407
640,843,"afternoon","0","19",59,"1","0","08","3",31.98,"1",12.998,"1","2012",-15
457,640,"night","0","20",66,"1","0","08","3",31.16,"1",11.0014,"1","2012",-203
317,457,"night","0","21",70,"0","0","08","3",30.34,"1",12.998,"1","2012",-183
207,317,"night","0","22",70,"0","0","08","3",30.34,"1",6.0032,"1","2012",-140
113,207,"night","0","23",74,"0","0","08","3",29.52,"1",12.998,"1","2012",-110
47,113,"night","0","00",84,"0","0","08","3",28.7,"1",12.998,"1","2012",-94
18,47,"night","0","01",84,"0","0","08","3",28.7,"1",8.9981,"1","2012",-66
13,18,"night","0","02",84,"0","0","08","3",28.7,"1",8.9981,"1","2012",-29
6,13,"night","0","03",84,"0","0","08","3",28.7,"1",0,"1","2012",-5
9,6,"night","0","04",83,"0","0","08","3",27.88,"1",8.9981,"1","2012",-7
36,9,"morning","0","05",79,"0","0","08","3",28.7,"1",7.0015,"1","2012",3
179,36,"morning","0","06",79,"1","0","08","3",28.7,"2",12.998,"1","2012",27
502,179,"morning","0","07",74,"1","0","08","3",28.7,"2",8.9981,"1","2012",143
705,502,"morning","0","08",70,"1","0","08","3",28.7,"2",11.0014,"1","2012",323
327,705,"morning","0","09",74,"1","1","08","3",28.7,"2",8.9981,"1","2012",203
250,327,"morning","0","10",70,"1","1","08","3",30.34,"2",8.9981,"1","2012",-378
214,250,"morning","0","11",66,"1","1","08","3",31.16,"2",6.0032,"1","2012",-77
283,214,"midday","0","12",55,"1","1","08","3",32.8,"2",8.9981,"1","2012",-36
253,283,"midday","0","13",52,"1","1","08","3",32.8,"2",12.998,"1","2012",69
261,253,"midday","0","14",46,"1","1","08","3",33.62,"2",0,"1","2012",-30
306,261,"midday","0","15",52,"1","1","08","3",32.8,"1",0,"1","2012",8
445,306,"afternoon","0","16",66,"1","1","08","3",31.16,"3",19.0012,"1","2012",45
868,445,"afternoon","0","17",62,"1","0","08","3",31.98,"2",8.9981,"1","2012",139
814,868,"afternoon","0","18",62,"1","0","08","3",31.16,"2",11.0014,"1","2012",423
610,814,"afternoon","0","19",66,"1","0","08","3",31.16,"2",7.0015,"1","2012",-54
448,610,"night","0","20",70,"1","0","08","3",30.34,"2",8.9981,"1","2012",-204
317,448,"night","0","21",74,"0","0","08","3",29.52,"2",0,"1","2012",-162
224,317,"night","0","22",74,"0","0","08","3",29.52,"1",7.0015,"1","2012",-131
138,224,"night","0","23",79,"0","0","08","3",29.52,"1",0,"1","2012",-93
58,138,"night","0","00",84,"0","0","08","3",28.7,"1",0,"1","2012",-86
23,58,"night","0","01",79,"0","0","08","3",29.52,"1",0,"1","2012",-80
6,23,"night","0","02",84,"0","0","08","3",28.7,"1",0,"1","2012",-35
7,6,"night","0","03",84,"0","0","08","3",28.7,"1",0,"1","2012",-17
7,7,"night","0","04",84,"0","0","08","3",28.7,"1",0,"1","2012",1
43,7,"morning","0","05",89,"0","0","08","3",27.88,"2",11.0014,"1","2012",0
173,43,"morning","0","06",84,"1","0","08","3",28.7,"2",11.0014,"1","2012",36
482,173,"morning","0","07",84,"1","0","08","3",28.7,"2",11.0014,"1","2012",130
737,482,"morning","0","08",72,"1","0","08","3",30.34,"2",6.0032,"1","2012",309
341,737,"morning","0","09",66,"1","1","08","3",31.16,"2",0,"1","2012",255
214,341,"morning","0","10",52,"1","1","08","3",32.8,"2",8.9981,"1","2012",-396
239,214,"morning","0","11",52,"1","1","08","3",32.8,"2",0,"1","2012",-127
280,239,"midday","0","12",52,"1","1","08","3",32.8,"2",0,"1","2012",25
313,280,"midday","0","13",52,"1","1","08","3",32.8,"2",0,"1","2012",41
236,313,"midday","0","14",52,"1","1","08","3",32.8,"2",16.9979,"1","2012",33
278,236,"midday","0","15",44,"1","1","08","3",34.44,"2",12.998,"1","2012",-77
441,278,"afternoon","0","16",49,"1","1","08","3",32.8,"2",19.0012,"1","2012",42
858,441,"afternoon","0","17",55,"1","0","08","3",32.8,"2",19.0012,"1","2012",163
862,858,"afternoon","0","18",55,"1","0","08","3",31.98,"2",11.0014,"1","2012",417
686,862,"afternoon","0","19",66,"1","0","08","3",31.16,"1",15.0013,"1","2012",4
500,686,"night","0","20",66,"1","0","08","3",30.34,"1",12.998,"1","2012",-176
381,500,"night","0","21",66,"0","0","08","3",30.34,"1",7.0015,"1","2012",-186
233,381,"night","0","22",74,"0","0","08","3",29.52,"1",7.0015,"1","2012",-119
136,233,"night","0","23",70,"0","0","08","3",29.52,"1",8.9981,"1","2012",-148
67,136,"night","0","00",74,"0","0","08","3",29.52,"1",12.998,"1","2012",-97
28,67,"night","0","01",79,"0","0","08","3",28.7,"1",8.9981,"1","2012",-69
14,28,"night","0","02",84,"0","0","08","3",28.7,"1",6.0032,"1","2012",-39
6,14,"night","0","03",83,"0","0","08","3",27.88,"1",6.0032,"1","2012",-14
10,6,"night","0","04",89,"0","0","08","3",27.88,"2",8.9981,"1","2012",-8
41,10,"morning","0","05",94,"0","0","08","3",27.06,"2",0,"1","2012",4
167,41,"morning","0","06",83,"1","0","08","3",27.06,"1",11.0014,"1","2012",31
475,167,"morning","0","07",84,"1","0","08","3",28.7,"2",11.0014,"1","2012",126
698,475,"morning","0","08",74,"1","0","08","3",29.52,"1",7.0015,"1","2012",308
353,698,"morning","0","09",66,"1","1","08","3",31.16,"1",11.0014,"1","2012",223
205,353,"morning","0","10",55,"1","1","08","3",32.8,"1",15.0013,"1","2012",-345
260,205,"morning","0","11",44,"1","1","08","3",34.44,"1",0,"1","2012",-148
277,260,"midday","0","12",44,"1","1","08","3",34.44,"1",7.0015,"1","2012",55
281,277,"midday","0","13",41,"1","1","08","3",35.26,"1",7.0015,"1","2012",17
247,281,"midday","0","14",32,"1","1","08","3",36.08,"1",15.0013,"1","2012",4
267,247,"midday","0","15",32,"1","1","08","3",36.08,"1",15.0013,"1","2012",-34
417,267,"afternoon","0","16",39,"1","1","08","3",35.26,"1",16.9979,"1","2012",20
810,417,"afternoon","0","17",36,"1","0","08","3",35.26,"1",16.9979,"1","2012",150
811,810,"afternoon","0","18",46,"1","0","08","3",33.62,"2",16.9979,"1","2012",393
623,811,"afternoon","0","19",55,"1","0","08","3",32.8,"1",12.998,"1","2012",1
478,623,"night","0","20",54,"1","0","08","3",28.7,"1",19.0012,"1","2012",-188
336,478,"night","0","21",58,"0","0","08","3",28.7,"2",11.0014,"1","2012",-145
259,336,"night","0","22",69,"0","0","08","3",27.06,"2",15.0013,"1","2012",-142
156,259,"night","0","23",74,"0","0","08","3",27.06,"1",0,"1","2012",-77
85,156,"night","0","00",65,"0","0","08","3",28.7,"1",6.0032,"1","2012",-103
41,85,"night","0","01",65,"0","0","08","3",28.7,"1",7.0015,"1","2012",-71
20,41,"night","0","02",74,"0","0","08","3",28.7,"1",11.0014,"1","2012",-44
9,20,"night","0","03",79,"0","0","08","3",29.52,"2",12.998,"1","2012",-21
7,9,"night","0","04",84,"0","0","08","3",28.7,"3",19.0012,"1","2012",-11
33,7,"morning","0","05",84,"0","0","08","3",28.7,"3",19.0012,"1","2012",-2
44,33,"morning","0","06",89,"1","0","08","3",26.24,"3",19.9995,"1","2012",26
133,44,"morning","0","07",89,"1","0","08","3",26.24,"3",7.0015,"1","2012",11
119,133,"morning","0","08",91,"1","0","08","3",25.42,"3",11.0014,"1","2012",89
220,119,"morning","0","09",89,"1","1","08","3",26.24,"2",0,"1","2012",-14
193,220,"morning","0","10",89,"1","1","08","3",27.06,"1",7.0015,"1","2012",101
251,193,"morning","0","11",79,"1","1","08","3",27.88,"3",8.9981,"1","2012",-27
315,251,"midday","0","12",66,"1","1","08","3",30.34,"2",23.9994,"1","2012",58
290,315,"midday","0","13",58,"1","1","08","3",31.16,"2",23.9994,"1","2012",64
307,290,"midday","0","14",58,"1","1","08","3",31.16,"1",23.9994,"1","2012",-25
324,307,"midday","0","15",52,"1","1","08","3",32.8,"1",30.0026,"1","2012",17
467,324,"afternoon","0","16",55,"1","1","08","3",31.98,"1",19.9995,"1","2012",17
730,467,"afternoon","0","17",52,"1","0","08","3",32.8,"1",19.0012,"1","2012",143
640,730,"afternoon","0","18",62,"1","0","08","3",31.16,"1",19.9995,"1","2012",263
492,640,"afternoon","0","19",62,"1","0","08","3",31.16,"1",19.0012,"1","2012",-90
370,492,"night","0","20",66,"1","0","08","3",30.34,"1",19.9995,"1","2012",-148
286,370,"night","0","21",66,"0","0","08","3",30.34,"1",16.9979,"1","2012",-122
218,286,"night","0","22",74,"0","0","08","3",29.52,"1",19.0012,"1","2012",-84
192,218,"night","0","23",70,"0","0","08","3",29.52,"1",19.0012,"1","2012",-68
180,192,"night","0","00",70,"0","0","08","3",28.7,"1",19.0012,"0","2012",-26
116,180,"night","0","01",74,"0","0","08","3",27.06,"1",15.0013,"0","2012",-12
85,116,"night","0","02",78,"0","0","08","3",26.24,"3",12.998,"0","2012",-64
21,85,"night","0","03",83,"0","0","08","3",25.42,"3",11.0014,"0","2012",-31
10,21,"night","0","04",83,"0","0","08","3",25.42,"1",7.0015,"0","2012",-64
11,10,"morning","0","05",88,"0","0","08","3",25.42,"1",7.0015,"0","2012",-11
23,11,"morning","0","06",88,"1","0","08","3",25.42,"2",7.0015,"0","2012",1
62,23,"morning","0","07",83,"1","0","08","3",26.24,"1",6.0032,"0","2012",12
162,62,"morning","0","08",83,"1","0","08","3",27.06,"1",7.0015,"0","2012",39
271,162,"morning","0","09",79,"1","0","08","3",27.88,"1",12.998,"0","2012",100
407,271,"morning","0","10",62,"1","0","08","3",29.52,"1",6.0032,"0","2012",109
499,407,"morning","0","11",66,"1","0","08","3",30.34,"1",11.0014,"0","2012",136
546,499,"midday","0","12",58,"1","0","08","3",31.16,"1",15.0013,"0","2012",92
569,546,"midday","0","13",49,"1","0","08","3",32.8,"1",23.9994,"0","2012",47
538,569,"midday","0","14",49,"1","0","08","3",32.8,"1",19.9995,"0","2012",23
562,538,"midday","0","15",46,"1","0","08","3",32.8,"1",19.0012,"0","2012",-31
531,562,"afternoon","0","16",46,"1","0","08","3",32.8,"1",19.9995,"0","2012",24
512,531,"afternoon","0","17",66,"1","0","08","3",30.34,"3",23.9994,"0","2012",-31
300,512,"afternoon","0","18",74,"1","0","08","3",28.7,"2",19.9995,"0","2012",-19
275,300,"afternoon","0","19",89,"1","0","08","3",27.06,"2",7.0015,"0","2012",-212
160,275,"night","0","20",89,"1","0","08","3",27.06,"3",27.9993,"0","2012",-25
128,160,"night","0","21",89,"0","0","08","3",27.06,"2",11.0014,"0","2012",-115
168,128,"night","0","22",89,"0","0","08","3",27.06,"2",11.0014,"0","2012",-32
163,168,"night","0","23",78,"0","0","08","3",27.06,"3",11.0014,"0","2012",40
120,163,"night","0","00",73,"0","0","08","3",26.24,"2",8.9981,"0","2012",-5
113,120,"night","0","01",78,"0","0","08","3",25.42,"1",8.9981,"0","2012",-43
86,113,"night","0","02",69,"0","0","08","3",26.24,"1",8.9981,"0","2012",-7
48,86,"night","0","03",73,"0","0","08","3",25.42,"1",6.0032,"0","2012",-27
10,48,"night","0","04",69,"0","0","08","3",26.24,"1",6.0032,"0","2012",-38
10,10,"morning","0","05",61,"0","0","08","3",26.24,"1",12.998,"0","2012",-38
16,10,"morning","0","06",65,"1","0","08","3",26.24,"1",11.0014,"0","2012",0
39,16,"morning","0","07",65,"1","0","08","3",26.24,"1",8.9981,"0","2012",6
119,39,"morning","0","08",54,"1","0","08","3",27.06,"1",15.0013,"0","2012",23
217,119,"morning","0","09",48,"1","0","08","3",28.7,"1",15.0013,"0","2012",80
328,217,"morning","0","10",51,"1","0","08","3",28.7,"1",11.0014,"0","2012",98
449,328,"morning","0","11",42,"1","0","08","3",30.34,"1",11.0014,"0","2012",111
505,449,"midday","0","12",42,"1","0","08","3",30.34,"1",12.998,"0","2012",121
543,505,"midday","0","13",40,"1","0","08","3",31.98,"1",0,"0","2012",56
579,543,"midday","0","14",40,"1","0","08","3",31.16,"1",12.998,"0","2012",38
577,579,"midday","0","15",40,"1","0","08","3",31.16,"1",8.9981,"0","2012",36
513,577,"afternoon","0","16",40,"1","0","08","3",31.16,"1",7.0015,"0","2012",-2
505,513,"afternoon","0","17",33,"1","0","08","3",32.8,"1",0,"0","2012",-64
491,505,"afternoon","0","18",35,"1","0","08","3",31.98,"1",7.0015,"0","2012",-8
465,491,"afternoon","0","19",40,"1","0","08","3",30.34,"1",8.9981,"0","2012",-14
300,465,"night","0","20",45,"1","0","08","3",29.52,"1",0,"0","2012",-26
220,300,"night","0","21",51,"0","0","08","3",29.52,"1",6.0032,"0","2012",-165
181,220,"night","0","22",58,"0","0","08","3",28.7,"1",8.9981,"0","2012",-80
110,181,"night","0","23",61,"0","0","08","3",27.88,"1",0,"0","2012",-39
47,110,"night","0","00",65,"0","0","08","3",27.06,"1",7.0015,"1","2012",-71
14,47,"night","0","01",65,"0","0","08","3",27.06,"1",6.0032,"1","2012",-63
9,14,"night","0","02",69,"0","0","08","3",26.24,"1",7.0015,"1","2012",-33
6,9,"night","0","03",69,"0","0","08","3",26.24,"1",0,"1","2012",-5
11,6,"night","0","04",69,"0","0","08","3",26.24,"1",7.0015,"1","2012",-3
36,11,"morning","0","05",69,"0","0","08","3",26.24,"1",7.0015,"1","2012",5
159,36,"morning","0","06",73,"1","0","08","3",25.42,"1",6.0032,"1","2012",25
436,159,"morning","0","07",65,"1","0","08","3",27.06,"1",8.9981,"1","2012",123
673,436,"morning","0","08",51,"1","0","08","3",29.52,"2",6.0032,"1","2012",277
305,673,"morning","0","09",45,"1","1","08","3",30.34,"2",0,"1","2012",237
199,305,"morning","0","10",40,"1","1","08","3",31.16,"2",0,"1","2012",-368
245,199,"morning","0","11",40,"1","1","08","3",31.16,"1",6.0032,"1","2012",-106
276,245,"midday","0","12",40,"1","1","08","3",31.98,"1",12.998,"1","2012",46
254,276,"midday","0","13",40,"1","1","08","3",31.98,"1",11.0014,"1","2012",31
248,254,"midday","0","14",33,"1","1","08","3",32.8,"1",7.0015,"1","2012",-22
274,248,"midday","0","15",34,"1","1","08","3",33.62,"1",15.0013,"1","2012",-6
464,274,"afternoon","0","16",36,"1","1","08","3",32.8,"1",6.0032,"1","2012",26
818,464,"afternoon","0","17",36,"1","0","08","3",32.8,"1",11.0014,"1","2012",190
812,818,"afternoon","0","18",52,"1","0","08","3",31.16,"1",19.0012,"1","2012",354
555,812,"afternoon","0","19",58,"1","0","08","3",30.34,"1",11.0014,"1","2012",-6
432,555,"night","0","20",62,"1","0","08","3",30.34,"1",15.0013,"1","2012",-257
290,432,"night","0","21",66,"0","0","08","3",29.52,"1",12.998,"1","2012",-123
192,290,"night","0","22",62,"0","0","08","3",29.52,"1",22.0028,"1","2012",-142
128,192,"night","0","23",70,"0","0","08","3",28.7,"1",15.0013,"1","2012",-98
60,128,"night","0","00",74,"0","0","08","3",28.7,"1",15.0013,"1","2012",-64
27,60,"night","0","01",79,"0","0","08","3",27.88,"1",16.9979,"1","2012",-68
11,27,"night","0","02",83,"0","0","08","3",27.88,"2",12.998,"1","2012",-33
3,11,"night","0","03",83,"0","0","08","3",27.88,"2",12.998,"1","2012",-16
5,3,"night","0","04",83,"0","0","08","3",27.88,"2",12.998,"1","2012",-8
36,5,"morning","0","05",89,"0","0","08","3",27.88,"2",12.998,"1","2012",2
64,36,"morning","0","06",83,"1","0","08","3",26.24,"3",12.998,"1","2012",31
179,64,"morning","0","07",83,"1","0","08","3",27.06,"2",6.0032,"1","2012",28
618,179,"morning","0","08",89,"1","0","08","3",27.06,"2",6.0032,"1","2012",115
402,618,"morning","0","09",74,"1","1","08","3",28.7,"2",0,"1","2012",439
208,402,"morning","0","10",79,"1","1","08","3",28.7,"1",7.0015,"1","2012",-216
196,208,"morning","0","11",62,"1","1","08","3",30.34,"1",0,"1","2012",-194
300,196,"midday","0","12",49,"1","1","08","3",31.98,"1",8.9981,"1","2012",-12
286,300,"midday","0","13",46,"1","1","08","3",32.8,"1",6.0032,"1","2012",104
255,286,"midday","0","14",41,"1","1","08","3",33.62,"1",15.0013,"1","2012",-14
283,255,"midday","0","15",46,"1","1","08","3",33.62,"1",15.0013,"1","2012",-31
458,283,"afternoon","0","16",43,"1","1","08","3",33.62,"1",15.0013,"1","2012",28
812,458,"afternoon","0","17",66,"1","0","08","3",31.16,"3",16.9979,"1","2012",175
854,812,"afternoon","0","18",62,"1","0","08","3",31.16,"1",19.0012,"1","2012",354
627,854,"afternoon","0","19",66,"1","0","08","3",31.16,"1",12.998,"1","2012",42
436,627,"night","0","20",74,"1","0","08","3",30.34,"1",15.0013,"1","2012",-227
308,436,"night","0","21",62,"0","0","08","3",30.34,"1",15.0013,"1","2012",-191
189,308,"night","0","22",66,"0","0","08","3",29.52,"1",6.0032,"1","2012",-128
167,189,"night","0","23",66,"0","0","08","3",29.52,"1",11.0014,"1","2012",-119
60,167,"night","0","00",61,"0","0","08","3",28.7,"1",12.998,"1","2012",-22
37,60,"night","0","01",61,"0","0","08","3",28.7,"1",0,"1","2012",-107
8,37,"night","0","02",65,"0","0","08","3",27.88,"1",0,"1","2012",-23
11,8,"night","0","03",74,"0","0","08","3",27.06,"1",7.0015,"1","2012",-29
4,11,"night","0","04",83,"0","0","08","3",26.24,"1",7.0015,"1","2012",3
39,4,"morning","0","05",78,"0","0","08","3",26.24,"1",7.0015,"1","2012",-7
172,39,"morning","0","06",78,"1","0","08","3",26.24,"1",7.0015,"1","2012",35
492,172,"morning","0","07",69,"1","0","08","3",27.06,"2",12.998,"1","2012",133
682,492,"morning","0","08",65,"1","0","08","3",28.7,"2",19.0012,"1","2012",320
367,682,"morning","0","09",62,"1","1","08","3",29.52,"2",12.998,"1","2012",190
233,367,"morning","0","10",62,"1","1","08","3",29.52,"2",12.998,"1","2012",-315
235,233,"morning","0","11",58,"1","1","08","3",30.34,"2",12.998,"1","2012",-134
307,235,"midday","0","12",55,"1","1","08","3",30.34,"1",15.0013,"1","2012",2
294,307,"midday","0","13",49,"1","1","08","3",31.98,"2",12.998,"1","2012",72
255,294,"midday","0","14",52,"1","1","08","3",31.16,"2",19.9995,"1","2012",-13
266,255,"midday","0","15",52,"1","1","08","3",31.16,"1",16.9979,"1","2012",-39
431,266,"afternoon","0","16",48,"1","1","08","3",31.16,"1",12.998,"1","2012",11
851,431,"afternoon","0","17",55,"1","0","08","3",30.34,"1",19.0012,"1","2012",165
848,851,"afternoon","0","18",51,"1","0","08","3",30.34,"1",15.0013,"1","2012",420
649,848,"afternoon","0","19",61,"1","0","08","3",28.7,"1",8.9981,"1","2012",-3
427,649,"night","0","20",61,"1","0","08","3",28.7,"1",8.9981,"1","2012",-199
315,427,"night","0","21",61,"0","0","08","3",28.7,"1",12.998,"1","2012",-222
226,315,"night","0","22",61,"0","0","08","3",28.7,"1",11.0014,"1","2012",-112
138,226,"night","0","23",65,"0","0","08","3",27.88,"1",7.0015,"1","2012",-89
76,138,"night","0","00",69,"0","0","08","3",27.06,"1",0,"1","2012",-88
21,76,"night","0","01",73,"0","0","08","3",26.24,"1",0,"1","2012",-62
15,21,"night","0","02",69,"0","0","08","3",26.24,"1",12.998,"1","2012",-55
4,15,"night","0","03",73,"0","0","08","3",25.42,"1",16.9979,"1","2012",-6
5,4,"night","0","04",73,"0","0","08","3",25.42,"1",15.0013,"1","2012",-11
37,5,"morning","0","05",78,"0","0","08","3",24.6,"1",11.0014,"1","2012",1
165,37,"morning","0","06",78,"1","0","08","3",24.6,"1",11.0014,"1","2012",32
464,165,"morning","0","07",69,"1","0","08","3",26.24,"1",15.0013,"1","2012",128
682,464,"morning","0","08",61,"1","0","08","3",27.88,"1",12.998,"1","2012",299
337,682,"morning","0","09",54,"1","1","08","3",29.52,"1",7.0015,"1","2012",218
199,337,"morning","0","10",48,"1","1","08","3",30.34,"1",8.9981,"1","2012",-345
274,199,"morning","0","11",37,"1","1","08","3",31.16,"1",6.0032,"1","2012",-138
343,274,"midday","0","12",33,"1","1","08","3",32.8,"1",7.0015,"1","2012",75
