"year","month","day","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","hour","old.year","old.month","old.day","sunrise","sunset","day.hours","is.daylight","numeric.hour","is.working.hour","day.part"
"2012","07","24","3","0","1","1",31.16,35.605,62,11.0014,"19",2012,7,24,6,20,14.3936,"1",19,"0","afternoon"
"2012","07","24","3","0","1","1",30.34,34.85,66,11.0014,"20",2012,7,24,6,20,14.3936,"1",20,"0","night"
"2012","07","24","3","0","1","1",30.34,34.85,66,15.0013,"21",2012,7,24,6,20,14.3936,"0",21,"0","night"
"2012","07","24","3","0","1","1",30.34,34.85,66,16.9979,"22",2012,7,24,6,20,14.3936,"0",22,"0","night"
"2012","07","24","3","0","1","1",30.34,34.09,58,22.0028,"23",2012,7,24,6,20,14.3936,"0",23,"0","night"
"2012","07","25","3","0","1","1",29.52,33.335,58,19.9995,"00",2012,7,25,6,20,14.3656,"0",0,"0","night"
"2012","07","25","3","0","1","1",28.7,32.575,58,12.998,"01",2012,7,25,6,20,14.3656,"0",1,"0","night"
"2012","07","25","3","0","1","1",27.88,31.82,61,15.0013,"02",2012,7,25,6,20,14.3656,"0",2,"0","night"
"2012","07","25","3","0","1","1",27.06,31.06,65,15.0013,"03",2012,7,25,6,20,14.3656,"0",3,"0","night"
"2012","07","25","3","0","1","1",26.24,30.305,65,15.0013,"04",2012,7,25,6,20,14.3656,"0",4,"0","night"
"2012","07","25","3","0","1","1",26.24,30.305,65,11.0014,"05",2012,7,25,6,20,14.3656,"0",5,"0","morning"
"2012","07","25","3","0","1","1",26.24,30.305,65,12.998,"06",2012,7,25,6,20,14.3656,"1",6,"0","morning"
"2012","07","25","3","0","1","1",27.06,31.06,50,22.0028,"07",2012,7,25,6,20,14.3656,"1",7,"0","morning"
"2012","07","25","3","0","1","1",28.7,31.82,42,16.9979,"08",2012,7,25,6,20,14.3656,"1",8,"0","morning"
"2012","07","25","3","0","1","1",29.52,32.575,37,19.9995,"09",2012,7,25,6,20,14.3656,"1",9,"1","morning"
"2012","07","25","3","0","1","1",30.34,32.575,37,0,"10",2012,7,25,6,20,14.3656,"1",10,"1","morning"
"2012","07","25","3","0","1","1",31.16,33.335,33,0,"11",2012,7,25,6,20,14.3656,"1",11,"1","morning"
"2012","07","25","3","0","1","1",31.16,33.335,33,0,"12",2012,7,25,6,20,14.3656,"1",12,"1","midday"
"2012","07","25","3","0","1","1",31.98,34.09,31,11.0014,"13",2012,7,25,6,20,14.3656,"1",13,"1","midday"
"2012","07","25","3","0","1","1",32.8,34.85,29,8.9981,"14",2012,7,25,6,20,14.3656,"1",14,"1","midday"
"2012","07","25","3","0","1","1",31.98,34.09,31,6.0032,"15",2012,7,25,6,20,14.3656,"1",15,"1","midday"
"2012","07","25","3","0","1","1",32.8,34.85,29,11.0014,"16",2012,7,25,6,20,14.3656,"1",16,"1","afternoon"
"2012","07","25","3","0","1","1",32.8,34.85,31,0,"17",2012,7,25,6,20,14.3656,"1",17,"0","afternoon"
"2012","07","25","3","0","1","1",32.8,34.85,27,8.9981,"18",2012,7,25,6,20,14.3656,"1",18,"0","afternoon"
"2012","07","25","3","0","1","1",31.16,33.335,33,8.9981,"19",2012,7,25,6,20,14.3656,"1",19,"0","afternoon"
"2012","07","25","3","0","1","1",30.34,32.575,40,11.0014,"20",2012,7,25,6,20,14.3656,"1",20,"0","night"
"2012","07","25","3","0","1","1",29.52,32.575,45,8.9981,"21",2012,7,25,6,20,14.3656,"0",21,"0","night"
"2012","07","25","3","0","1","1",28.7,32.575,58,8.9981,"22",2012,7,25,6,20,14.3656,"0",22,"0","night"
"2012","07","25","3","0","1","1",27.88,31.82,57,19.9995,"23",2012,7,25,6,20,14.3656,"0",23,"0","night"
"2012","07","26","3","0","1","1",27.06,31.06,65,12.998,"00",2012,7,26,6,20,14.3369,"0",0,"0","night"
"2012","07","26","3","0","1","1",27.06,31.06,65,15.0013,"01",2012,7,26,6,20,14.3369,"0",1,"0","night"
"2012","07","26","3","0","1","1",27.06,31.06,69,16.9979,"02",2012,7,26,6,20,14.3369,"0",2,"0","night"
"2012","07","26","3","0","1","1",27.06,31.06,69,15.0013,"03",2012,7,26,6,20,14.3369,"0",3,"0","night"
"2012","07","26","3","0","1","1",27.06,31.06,74,12.998,"04",2012,7,26,6,20,14.3369,"0",4,"0","night"
"2012","07","26","3","0","1","1",27.06,31.06,74,12.998,"05",2012,7,26,6,20,14.3369,"0",5,"0","morning"
"2012","07","26","3","0","1","1",27.06,30.305,78,16.9979,"06",2012,7,26,6,20,14.3369,"1",6,"0","morning"
"2012","07","26","3","0","1","1",28.7,33.335,74,16.9979,"07",2012,7,26,6,20,14.3369,"1",7,"0","morning"
"2012","07","26","3","0","1","2",28.7,33.335,74,16.9979,"08",2012,7,26,6,20,14.3369,"1",8,"0","morning"
"2012","07","26","3","0","1","2",29.52,34.09,70,8.9981,"09",2012,7,26,6,20,14.3369,"1",9,"1","morning"
"2012","07","26","3","0","1","1",30.34,34.85,70,15.0013,"10",2012,7,26,6,20,14.3369,"1",10,"1","morning"
"2012","07","26","3","0","1","1",32.8,40.15,66,15.0013,"11",2012,7,26,6,20,14.3369,"1",11,"1","morning"
"2012","07","26","3","0","1","1",34.44,40.91,56,16.9979,"12",2012,7,26,6,20,14.3369,"1",12,"1","midday"
"2012","07","26","3","0","1","1",35.26,41.665,53,19.9995,"13",2012,7,26,6,20,14.3369,"1",13,"1","midday"
"2012","07","26","3","0","1","1",36.9,43.94,47,16.9979,"14",2012,7,26,6,20,14.3369,"1",14,"1","midday"
"2012","07","26","3","0","1","1",37.72,44.695,42,19.9995,"15",2012,7,26,6,20,14.3369,"1",15,"1","midday"
"2012","07","26","3","0","1","1",38.54,43.94,38,26.0027,"16",2012,7,26,6,20,14.3369,"1",16,"1","afternoon"
"2012","07","26","3","0","1","1",36.9,43.18,45,27.9993,"17",2012,7,26,6,20,14.3369,"1",17,"0","afternoon"
"2012","07","26","3","0","1","1",37.72,43.94,40,23.9994,"18",2012,7,26,6,20,14.3369,"1",18,"0","afternoon"
"2012","07","26","3","0","1","1",36.9,43.18,45,22.0028,"19",2012,7,26,6,20,14.3369,"1",19,"0","afternoon"
"2012","07","26","3","0","1","1",35.26,40.91,50,16.9979,"20",2012,7,26,6,20,14.3369,"1",20,"0","night"
"2012","07","26","3","0","1","1",32.8,37.12,49,40.9973,"21",2012,7,26,6,20,14.3369,"0",21,"0","night"
"2012","07","26","3","0","1","1",32.8,37.12,49,40.9973,"22",2012,7,26,6,20,14.3369,"0",22,"0","night"
"2012","07","26","3","0","1","1",29.52,34.09,70,8.9981,"23",2012,7,26,6,20,14.3369,"0",23,"0","night"
"2012","07","27","3","0","1","1",29.52,34.09,70,0,"00",2012,7,27,6,20,14.3078,"0",0,"0","night"
"2012","07","27","3","0","1","1",29.52,34.09,70,7.0015,"01",2012,7,27,6,20,14.3078,"0",1,"0","night"
"2012","07","27","3","0","1","1",28.7,33.335,79,8.9981,"02",2012,7,27,6,20,14.3078,"0",2,"0","night"
"2012","07","27","3","0","1","1",28.7,33.335,74,11.0014,"03",2012,7,27,6,20,14.3078,"0",3,"0","night"
"2012","07","27","3","0","1","1",28.7,33.335,79,0,"04",2012,7,27,6,20,14.3078,"0",4,"0","night"
"2012","07","27","3","0","1","1",28.7,33.335,84,0,"05",2012,7,27,6,20,14.3078,"0",5,"0","morning"
"2012","07","27","3","0","1","1",28.7,33.335,79,0,"06",2012,7,27,6,20,14.3078,"1",6,"0","morning"
"2012","07","27","3","0","1","1",29.52,34.09,70,12.998,"07",2012,7,27,6,20,14.3078,"1",7,"0","morning"
"2012","07","27","3","0","1","1",31.16,36.365,66,6.0032,"08",2012,7,27,6,20,14.3078,"1",8,"0","morning"
"2012","07","27","3","0","1","1",33.62,38.635,49,19.0012,"09",2012,7,27,6,20,14.3078,"1",9,"1","morning"
"2012","07","27","3","0","1","1",34.44,38.635,47,0,"10",2012,7,27,6,20,14.3078,"1",10,"1","morning"
"2012","07","27","3","0","1","1",34.44,38.635,47,22.0028,"11",2012,7,27,6,20,14.3078,"1",11,"1","morning"
"2012","07","27","3","0","1","1",34.44,39.395,49,23.9994,"12",2012,7,27,6,20,14.3078,"1",12,"1","midday"
"2012","07","27","3","0","1","1",34.44,38.635,47,19.0012,"13",2012,7,27,6,20,14.3078,"1",13,"1","midday"
"2012","07","27","3","0","1","1",35.26,40.15,47,19.9995,"14",2012,7,27,6,20,14.3078,"1",14,"1","midday"
"2012","07","27","3","0","1","1",35.26,39.395,41,15.0013,"15",2012,7,27,6,20,14.3078,"1",15,"1","midday"
"2012","07","27","3","0","1","1",34.44,38.635,47,15.0013,"16",2012,7,27,6,20,14.3078,"1",16,"1","afternoon"
"2012","07","27","3","0","1","1",35.26,39.395,41,19.0012,"17",2012,7,27,6,20,14.3078,"1",17,"0","afternoon"
"2012","07","27","3","0","1","1",33.62,37.88,46,11.0014,"18",2012,7,27,6,20,14.3078,"1",18,"0","afternoon"
"2012","07","27","3","0","1","1",33.62,38.635,52,12.998,"19",2012,7,27,6,20,14.3078,"1",19,"0","afternoon"
"2012","07","27","3","0","1","1",31.98,37.12,59,7.0015,"20",2012,7,27,6,20,14.3078,"1",20,"0","night"
"2012","07","27","3","0","1","1",31.98,37.12,59,7.0015,"21",2012,7,27,6,20,14.3078,"0",21,"0","night"
"2012","07","27","3","0","1","1",31.98,37.12,59,8.9981,"22",2012,7,27,6,20,14.3078,"0",22,"0","night"
"2012","07","27","3","0","1","1",31.16,36.365,66,0,"23",2012,7,27,6,20,14.3078,"0",23,"0","night"
"2012","07","28","3","0","0","1",30.34,34.09,62,8.9981,"00",2012,7,28,6,20,14.2781,"0",0,"0","night"
"2012","07","28","3","0","0","1",29.52,34.09,70,6.0032,"01",2012,7,28,6,20,14.2781,"0",1,"0","night"
"2012","07","28","3","0","0","1",29.52,34.09,70,0,"02",2012,7,28,6,20,14.2781,"0",2,"0","night"
"2012","07","28","3","0","0","1",29.52,34.09,70,0,"03",2012,7,28,6,20,14.2781,"0",3,"0","night"
"2012","07","28","3","0","0","1",28.7,33.335,79,12.998,"04",2012,7,28,6,20,14.2781,"0",4,"0","night"
"2012","07","28","3","0","0","1",27.88,31.82,79,11.0014,"05",2012,7,28,6,20,14.2781,"0",5,"0","morning"
"2012","07","28","3","0","0","1",28.7,32.575,70,7.0015,"06",2012,7,28,6,20,14.2781,"1",6,"0","morning"
"2012","07","28","3","0","0","1",29.52,34.09,70,8.9981,"07",2012,7,28,6,20,14.2781,"1",7,"0","morning"
"2012","07","28","3","0","0","1",30.34,34.85,66,11.0014,"08",2012,7,28,6,20,14.2781,"1",8,"0","morning"
"2012","07","28","3","0","0","1",31.98,37.12,59,7.0015,"09",2012,7,28,6,20,14.2781,"1",9,"0","morning"
"2012","07","28","3","0","0","1",33.62,38.635,52,15.0013,"10",2012,7,28,6,20,14.2781,"1",10,"0","morning"
"2012","07","28","3","0","0","1",34.44,37.12,39,15.0013,"11",2012,7,28,6,20,14.2781,"1",11,"0","morning"
"2012","07","28","3","0","0","1",34.44,37.88,41,15.0013,"12",2012,7,28,6,20,14.2781,"1",12,"0","midday"
"2012","07","28","3","0","0","1",35.26,39.395,41,19.0012,"13",2012,7,28,6,20,14.2781,"1",13,"0","midday"
"2012","07","28","3","0","0","1",35.26,38.635,39,16.9979,"14",2012,7,28,6,20,14.2781,"1",14,"0","midday"
"2012","07","28","3","0","0","1",36.08,38.635,32,19.0012,"15",2012,7,28,6,20,14.2781,"1",15,"0","midday"
"2012","07","28","3","0","0","1",35.26,38.635,39,15.0013,"16",2012,7,28,6,20,14.2781,"1",16,"0","afternoon"
"2012","07","28","3","0","0","1",33.62,37.88,46,12.998,"17",2012,7,28,6,20,14.2781,"1",17,"0","afternoon"
"2012","07","28","3","0","0","1",33.62,37.12,43,19.0012,"18",2012,7,28,6,20,14.2781,"1",18,"0","afternoon"
"2012","07","28","3","0","0","1",27.88,31.82,83,0,"19",2012,7,28,6,20,14.2781,"1",19,"0","afternoon"
"2012","07","28","3","0","0","1",27.06,30.305,83,15.0013,"20",2012,7,28,6,20,14.2781,"1",20,"0","night"
"2012","07","28","3","0","0","1",27.06,30.305,78,6.0032,"21",2012,7,28,6,20,14.2781,"0",21,"0","night"
"2012","07","28","3","0","0","1",27.06,30.305,78,6.0032,"22",2012,7,28,6,20,14.2781,"0",22,"0","night"
"2012","07","28","3","0","0","1",27.06,30.305,83,6.0032,"23",2012,7,28,6,20,14.2781,"0",23,"0","night"
"2012","07","29","3","0","0","1",27.06,29.545,89,8.9981,"00",2012,7,29,6,20,14.2478,"0",0,"0","night"
"2012","07","29","3","0","0","1",27.06,30.305,83,7.0015,"01",2012,7,29,6,20,14.2478,"0",1,"0","night"
"2012","07","29","3","0","0","1",27.06,31.06,74,8.9981,"02",2012,7,29,6,20,14.2478,"0",2,"0","night"
"2012","07","29","3","0","0","1",27.06,31.06,69,15.0013,"03",2012,7,29,6,20,14.2478,"0",3,"0","night"
"2012","07","29","3","0","0","1",26.24,30.305,69,12.998,"04",2012,7,29,6,20,14.2478,"0",4,"0","night"
"2012","07","29","3","0","0","1",25.42,29.545,78,12.998,"05",2012,7,29,6,20,14.2478,"0",5,"0","morning"
"2012","07","29","3","0","0","1",26.24,30.305,73,11.0014,"06",2012,7,29,6,20,14.2478,"1",6,"0","morning"
"2012","07","29","3","0","0","1",27.06,31.06,69,16.9979,"07",2012,7,29,6,20,14.2478,"1",7,"0","morning"
"2012","07","29","3","0","0","1",28.7,32.575,65,15.0013,"08",2012,7,29,6,20,14.2478,"1",8,"0","morning"
"2012","07","29","3","0","0","1",29.52,34.09,62,16.9979,"09",2012,7,29,6,20,14.2478,"1",9,"0","morning"
"2012","07","29","3","0","0","1",30.34,34.09,62,0,"10",2012,7,29,6,20,14.2478,"1",10,"0","morning"
"2012","07","29","3","0","0","1",31.16,34.85,55,15.0013,"11",2012,7,29,6,20,14.2478,"1",11,"0","morning"
"2012","07","29","3","0","0","1",31.16,34.85,55,22.0028,"12",2012,7,29,6,20,14.2478,"1",12,"0","midday"
"2012","07","29","3","0","0","1",32.8,37.12,49,15.0013,"13",2012,7,29,6,20,14.2478,"1",13,"0","midday"
"2012","07","29","3","0","0","1",32.8,36.365,46,12.998,"14",2012,7,29,6,20,14.2478,"1",14,"0","midday"
"2012","07","29","3","0","0","1",32.8,36.365,43,8.9981,"15",2012,7,29,6,20,14.2478,"1",15,"0","midday"
"2012","07","29","3","0","0","1",32.8,36.365,43,8.9981,"16",2012,7,29,6,20,14.2478,"1",16,"0","afternoon"
"2012","07","29","3","0","0","1",33.62,37.12,41,11.0014,"17",2012,7,29,6,20,14.2478,"1",17,"0","afternoon"
"2012","07","29","3","0","0","1",32.8,35.605,41,19.9995,"18",2012,7,29,6,20,14.2478,"1",18,"0","afternoon"
"2012","07","29","3","0","0","1",31.16,34.85,55,11.0014,"19",2012,7,29,6,20,14.2478,"1",19,"0","afternoon"
"2012","07","29","3","0","0","1",30.34,34.85,66,7.0015,"20",2012,7,29,6,20,14.2478,"1",20,"0","night"
"2012","07","29","3","0","0","1",29.52,34.09,70,8.9981,"21",2012,7,29,6,20,14.2478,"0",21,"0","night"
"2012","07","29","3","0","0","1",28.7,32.575,70,7.0015,"22",2012,7,29,6,20,14.2478,"0",22,"0","night"
"2012","07","29","3","0","0","1",28.7,32.575,70,0,"23",2012,7,29,6,20,14.2478,"0",23,"0","night"
"2012","07","30","3","0","1","1",28.7,33.335,74,6.0032,"00",2012,7,30,6,20,14.2172,"0",0,"0","night"
"2012","07","30","3","0","1","1",28.7,33.335,74,0,"01",2012,7,30,6,20,14.2172,"0",1,"0","night"
"2012","07","30","3","0","1","1",27.88,31.82,74,0,"02",2012,7,30,6,20,14.2172,"0",2,"0","night"
"2012","07","30","3","0","1","1",27.06,30.305,83,0,"03",2012,7,30,6,20,14.2172,"0",3,"0","night"
"2012","07","30","3","0","1","1",27.06,30.305,83,0,"04",2012,7,30,6,20,14.2172,"0",4,"0","night"
"2012","07","30","3","0","1","1",27.06,30.305,83,7.0015,"05",2012,7,30,6,20,14.2172,"0",5,"0","morning"
"2012","07","30","3","0","1","1",27.06,30.305,83,11.0014,"06",2012,7,30,6,20,14.2172,"1",6,"0","morning"
"2012","07","30","3","0","1","1",28.7,33.335,79,6.0032,"07",2012,7,30,6,20,14.2172,"1",7,"0","morning"
"2012","07","30","3","0","1","2",29.52,34.85,74,7.0015,"08",2012,7,30,6,20,14.2172,"1",8,"0","morning"
"2012","07","30","3","0","1","2",30.34,34.85,70,0,"09",2012,7,30,6,20,14.2172,"1",9,"1","morning"
"2012","07","30","3","0","1","2",30.34,34.85,66,15.0013,"10",2012,7,30,6,20,14.2172,"1",10,"1","morning"
"2012","07","30","3","0","1","2",31.98,36.365,55,8.9981,"11",2012,7,30,6,20,14.2172,"1",11,"1","morning"
"2012","07","30","3","0","1","2",31.16,35.605,58,7.0015,"12",2012,7,30,6,20,14.2172,"1",12,"1","midday"
"2012","07","30","3","0","1","1",32.8,37.12,49,11.0014,"13",2012,7,30,6,20,14.2172,"1",13,"1","midday"
"2012","07","30","3","0","1","1",32.8,37.12,49,15.0013,"14",2012,7,30,6,20,14.2172,"1",14,"1","midday"
"2012","07","30","3","0","1","1",32.8,37.12,49,16.9979,"15",2012,7,30,6,20,14.2172,"1",15,"1","midday"
"2012","07","30","3","0","1","1",32.8,37.12,49,19.0012,"16",2012,7,30,6,20,14.2172,"1",16,"1","afternoon"
"2012","07","30","3","0","1","1",31.16,34.85,55,22.0028,"17",2012,7,30,6,20,14.2172,"1",17,"0","afternoon"
"2012","07","30","3","0","1","1",31.16,35.605,58,27.9993,"18",2012,7,30,6,20,14.2172,"1",18,"0","afternoon"
"2012","07","30","3","0","1","1",33.62,38.635,52,11.0014,"19",2012,7,30,6,20,14.2172,"1",19,"0","afternoon"
"2012","07","30","3","0","1","1",29.52,34.09,70,15.0013,"20",2012,7,30,6,20,14.2172,"1",20,"0","night"
"2012","07","30","3","0","1","1",29.52,34.09,70,12.998,"21",2012,7,30,6,20,14.2172,"0",21,"0","night"
"2012","07","30","3","0","1","2",28.7,33.335,74,15.0013,"22",2012,7,30,6,20,14.2172,"0",22,"0","night"
"2012","07","30","3","0","1","1",28.7,33.335,74,12.998,"23",2012,7,30,6,20,14.2172,"0",23,"0","night"
"2012","07","31","3","0","1","1",27.88,31.82,79,8.9981,"00",2012,7,31,6,20,14.1858,"0",0,"0","night"
"2012","07","31","3","0","1","1",27.06,30.305,83,8.9981,"01",2012,7,31,6,20,14.1858,"0",1,"0","night"
"2012","07","31","3","0","1","1",27.06,30.305,83,8.9981,"02",2012,7,31,6,20,14.1858,"0",2,"0","night"
"2012","07","31","3","0","1","1",27.06,30.305,83,6.0032,"03",2012,7,31,6,20,14.1858,"0",3,"0","night"
"2012","07","31","3","0","1","1",27.06,30.305,83,6.0032,"04",2012,7,31,6,20,14.1858,"0",4,"0","night"
"2012","07","31","3","0","1","1",27.06,30.305,83,11.0014,"05",2012,7,31,6,20,14.1858,"0",5,"0","morning"
"2012","07","31","3","0","1","1",26.24,28.79,89,11.0014,"06",2012,7,31,6,20,14.1858,"1",6,"0","morning"
"2012","07","31","3","0","1","1",27.88,31.82,83,15.0013,"07",2012,7,31,6,20,14.1858,"1",7,"0","morning"
"2012","07","31","3","0","1","1",28.7,33.335,79,8.9981,"08",2012,7,31,6,20,14.1858,"1",8,"0","morning"
"2012","07","31","3","0","1","1",29.52,34.09,70,7.0015,"09",2012,7,31,6,20,14.1858,"1",9,"1","morning"
"2012","07","31","3","0","1","1",29.52,34.09,66,0,"10",2012,7,31,6,20,14.1858,"1",10,"1","morning"
"2012","07","31","3","0","1","1",31.16,35.605,58,0,"11",2012,7,31,6,20,14.1858,"1",11,"1","morning"
"2012","07","31","3","0","1","1",32.8,36.365,46,0,"12",2012,7,31,6,20,14.1858,"1",12,"1","midday"
"2012","07","31","3","0","1","1",32.8,37.88,55,19.0012,"13",2012,7,31,6,20,14.1858,"1",13,"1","midday"
"2012","07","31","3","0","1","1",32.8,37.88,55,19.0012,"14",2012,7,31,6,20,14.1858,"1",14,"1","midday"
"2012","07","31","3","0","1","1",31.16,35.605,62,8.9981,"15",2012,7,31,6,20,14.1858,"1",15,"1","midday"
"2012","07","31","3","0","1","1",31.16,35.605,58,15.0013,"16",2012,7,31,6,20,14.1858,"1",16,"1","afternoon"
"2012","07","31","3","0","1","1",31.98,35.605,52,15.0013,"17",2012,7,31,6,20,14.1858,"1",17,"0","afternoon"
"2012","07","31","3","0","1","1",31.16,34.85,55,19.0012,"18",2012,7,31,6,20,14.1858,"1",18,"0","afternoon"
"2012","07","31","3","0","1","3",30.34,34.09,62,23.9994,"19",2012,7,31,6,20,14.1858,"1",19,"0","afternoon"
"2012","07","31","3","0","1","3",28.7,32.575,70,12.998,"20",2012,7,31,6,20,14.1858,"1",20,"0","night"
"2012","07","31","3","0","1","1",27.88,31.82,79,12.998,"21",2012,7,31,6,20,14.1858,"0",21,"0","night"
"2012","07","31","3","0","1","1",27.88,31.82,74,16.9979,"22",2012,7,31,6,20,14.1858,"0",22,"0","night"
"2012","07","31","3","0","1","2",27.06,30.305,83,11.0014,"23",2012,7,31,6,20,14.1858,"0",23,"0","night"
"2012","08","20","3","0","1","2",24.6,28.03,83,7.0015,"00",2012,8,20,6,19,13.4786,"0",0,"0","night"
"2012","08","20","3","0","1","1",24.6,28.03,83,11.0014,"01",2012,8,20,6,19,13.4786,"0",1,"0","night"
"2012","08","20","3","0","1","1",24.6,28.03,83,11.0014,"02",2012,8,20,6,19,13.4786,"0",2,"0","night"
"2012","08","20","3","0","1","1",24.6,27.275,88,7.0015,"03",2012,8,20,6,19,13.4786,"0",3,"0","night"
"2012","08","20","3","0","1","2",24.6,28.03,83,6.0032,"04",2012,8,20,6,19,13.4786,"0",4,"0","night"
"2012","08","20","3","0","1","2",24.6,28.03,83,0,"05",2012,8,20,6,19,13.4786,"0",5,"0","morning"
"2012","08","20","3","0","1","2",24.6,28.79,78,8.9981,"06",2012,8,20,6,19,13.4786,"1",6,"0","morning"
"2012","08","20","3","0","1","2",25.42,29.545,78,8.9981,"07",2012,8,20,6,19,13.4786,"1",7,"0","morning"
"2012","08","20","3","0","1","2",25.42,29.545,73,7.0015,"08",2012,8,20,6,19,13.4786,"1",8,"0","morning"
"2012","08","20","3","0","1","2",26.24,30.305,69,0,"09",2012,8,20,6,19,13.4786,"1",9,"1","morning"
"2012","08","20","3","0","1","2",26.24,30.305,69,6.0032,"10",2012,8,20,6,19,13.4786,"1",10,"1","morning"
"2012","08","20","3","0","1","1",27.06,31.06,65,7.0015,"11",2012,8,20,6,19,13.4786,"1",11,"1","morning"
"2012","08","20","3","0","1","2",27.06,31.06,61,7.0015,"12",2012,8,20,6,19,13.4786,"1",12,"1","midday"
"2012","08","20","3","0","1","1",28.7,32.575,58,8.9981,"13",2012,8,20,6,19,13.4786,"1",13,"1","midday"
"2012","08","20","3","0","1","1",29.52,33.335,54,11.0014,"14",2012,8,20,6,19,13.4786,"1",14,"1","midday"
"2012","08","20","3","0","1","1",29.52,33.335,54,16.9979,"15",2012,8,20,6,19,13.4786,"1",15,"1","midday"
"2012","08","20","3","0","1","1",29.52,33.335,54,16.9979,"16",2012,8,20,6,19,13.4786,"1",16,"1","afternoon"
"2012","08","20","3","0","1","1",28.7,32.575,58,19.0012,"17",2012,8,20,6,19,13.4786,"1",17,"0","afternoon"
"2012","08","20","3","0","1","2",25.42,29.545,78,16.9979,"18",2012,8,20,6,19,13.4786,"1",18,"0","afternoon"
"2012","08","20","3","0","1","2",25.42,29.545,78,12.998,"19",2012,8,20,6,19,13.4786,"1",19,"0","afternoon"
"2012","08","20","3","0","1","2",25.42,28.79,83,19.0012,"20",2012,8,20,6,19,13.4786,"0",20,"0","night"
"2012","08","20","3","0","1","1",24.6,28.03,83,0,"21",2012,8,20,6,19,13.4786,"0",21,"0","night"
"2012","08","20","3","0","1","2",24.6,28.03,83,0,"22",2012,8,20,6,19,13.4786,"0",22,"0","night"
"2012","08","20","3","0","1","2",24.6,28.03,83,0,"23",2012,8,20,6,19,13.4786,"0",23,"0","night"
"2012","08","21","3","0","1","2",24.6,28.03,83,6.0032,"00",2012,8,21,6,19,13.4403,"0",0,"0","night"
"2012","08","21","3","0","1","2",24.6,28.03,83,8.9981,"01",2012,8,21,6,19,13.4403,"0",1,"0","night"
"2012","08","21","3","0","1","2",23.78,27.275,88,19.0012,"02",2012,8,21,6,19,13.4403,"0",2,"0","night"
"2012","08","21","3","0","1","1",22.96,26.515,88,0,"03",2012,8,21,6,19,13.4403,"0",3,"0","night"
"2012","08","21","3","0","1","1",22.96,26.515,88,0,"04",2012,8,21,6,19,13.4403,"0",4,"0","night"
"2012","08","21","3","0","1","1",22.96,26.515,83,6.0032,"05",2012,8,21,6,19,13.4403,"0",5,"0","morning"
"2012","08","21","3","0","1","1",22.96,26.515,83,7.0015,"06",2012,8,21,6,19,13.4403,"1",6,"0","morning"
"2012","08","21","3","0","1","1",24.6,28.79,78,7.0015,"07",2012,8,21,6,19,13.4403,"1",7,"0","morning"
"2012","08","21","3","0","1","1",24.6,28.79,78,8.9981,"08",2012,8,21,6,19,13.4403,"1",8,"0","morning"
"2012","08","21","3","0","1","1",26.24,30.305,69,0,"09",2012,8,21,6,19,13.4403,"1",9,"1","morning"
"2012","08","21","3","0","1","1",27.06,31.06,61,7.0015,"10",2012,8,21,6,19,13.4403,"1",10,"1","morning"
"2012","08","21","3","0","1","1",28.7,32.575,54,0,"11",2012,8,21,6,19,13.4403,"1",11,"1","morning"
"2012","08","21","3","0","1","1",29.52,32.575,45,0,"12",2012,8,21,6,19,13.4403,"1",12,"1","midday"
"2012","08","21","3","0","1","1",30.34,32.575,40,0,"13",2012,8,21,6,19,13.4403,"1",13,"1","midday"
"2012","08","21","3","0","1","1",31.16,33.335,37,6.0032,"14",2012,8,21,6,19,13.4403,"1",14,"1","midday"
"2012","08","21","3","0","1","1",31.16,33.335,37,0,"15",2012,8,21,6,19,13.4403,"1",15,"1","midday"
"2012","08","21","3","0","1","1",31.16,33.335,37,0,"16",2012,8,21,6,19,13.4403,"1",16,"1","afternoon"
"2012","08","21","3","0","1","1",30.34,33.335,51,19.0012,"17",2012,8,21,6,19,13.4403,"1",17,"0","afternoon"
"2012","08","21","3","0","1","1",29.52,33.335,54,15.0013,"18",2012,8,21,6,19,13.4403,"1",18,"0","afternoon"
"2012","08","21","3","0","1","3",25.42,29.545,73,7.0015,"19",2012,8,21,6,19,13.4403,"1",19,"0","afternoon"
"2012","08","21","3","0","1","1",26.24,30.305,73,0,"20",2012,8,21,6,19,13.4403,"0",20,"0","night"
"2012","08","21","3","0","1","1",26.24,30.305,73,0,"21",2012,8,21,6,19,13.4403,"0",21,"0","night"
"2012","08","21","3","0","1","1",26.24,29.545,78,0,"22",2012,8,21,6,19,13.4403,"0",22,"0","night"
"2012","08","21","3","0","1","1",25.42,28.79,83,0,"23",2012,8,21,6,19,13.4403,"0",23,"0","night"
"2012","08","22","3","0","1","1",25.42,28.79,83,7.0015,"00",2012,8,22,6,19,13.4014,"0",0,"0","night"
"2012","08","22","3","0","1","1",25.42,29.545,78,0,"01",2012,8,22,6,19,13.4014,"0",1,"0","night"
"2012","08","22","3","0","1","1",25.42,29.545,78,0,"02",2012,8,22,6,19,13.4014,"0",2,"0","night"
"2012","08","22","3","0","1","1",25.42,29.545,78,0,"03",2012,8,22,6,19,13.4014,"0",3,"0","night"
"2012","08","22","3","0","1","1",23.78,27.275,83,7.0015,"04",2012,8,22,6,19,13.4014,"0",4,"0","night"
"2012","08","22","3","0","1","1",24.6,28.79,78,0,"05",2012,8,22,6,19,13.4014,"0",5,"0","morning"
